brand_id,brand,t_hour,t_minute,ext_price
6013006,exportibrand #6,19,5,25346.13
1003002,exportiamalg #2,17,58,25322.96
3003002,exportiexporti #2,8,41,25310.60
1003002,exportiamalg #2,19,7,25307.91
3003002,exportiexporti #2,9,34,25304.35
3004002,edu packexporti #2,18,6,25294.58
1001002,amalgamalg #2,6,10,25277.52
1004002,edu packamalg #2,19,6,25265.77
1001002,amalgamalg #2,19,46,25255.31
1004002,edu packamalg #2,18,23,25253.74
4002002,importoedu pack #2,17,41,25236.75
7007008,brandbrand #8,18,23,25228.05
5002002,importoscholar #2,17,13,25215.98
5003002,exportischolar #2,17,36,25199.80
2003002,exportiimporto #2,17,29,25192.96
2004002,edu packimporto #2,7,52,25192.38
9004008,edu packmaxi #8,9,34,25186.73
3002002,importoexporti #2,17,22,25166.17
4003002,exportiedu pack #2,18,37,25157.19
4003002,exportiedu pack #2,17,40,25151.92
2004002,edu packimporto #2,19,19,25149.61
4002002,importoedu pack #2,17,43,25107.92
1004002,edu packamalg #2,18,59,25102.32
2001002,amalgimporto #2,9,41,25095.29
3004002,edu packexporti #2,18,15,25085.86
2003002,exportiimporto #2,17,40,25083.29
2001002,amalgimporto #2,19,27,25072.65
4002002,importoedu pack #2,9,22,25045.55
1003002,exportiamalg #2,19,22,25025.34
1002002,importoamalg #2,19,7,25015.58
2004002,edu packimporto #2,17,46,24992.66
5004002,edu packscholar #2,17,11,24982.42
3002002,importoexporti #2,19,57,24965.35
3001002,amalgexporti #2,17,25,24954.49
1001002,amalgamalg #2,19,16,24945.15
4002002,importoedu pack #2,18,59,24938.81
1003002,exportiamalg #2,17,38,24934.03
4003002,exportiedu pack #2,17,12,24932.39
1001002,amalgamalg #2,9,56,24911.73
5002002,importoscholar #2,9,39,24909.31
1001002,amalgamalg #2,19,53,24908.50
3002002,importoexporti #2,17,12,24906.82
3003002,exportiexporti #2,17,3,24894.97
5004001,amalgedu pack #2,17,58,24894.54
3004002,edu packexporti #2,19,46,24892.03
3001002,amalgexporti #2,9,49,24842.94
3003002,exportiexporti #2,19,15,24819.63
5003002,exportischolar #2,19,49,24797.50
1001002,amalgamalg #2,8,34,24775.75
10009002,importoimporto #2,9,41,24767.50
3001002,amalgexporti #2,19,30,24755.40
2001002,amalgimporto #2,18,4,24747.70
2004002,edu packimporto #2,9,58,24706.39
3002002,importoexporti #2,17,39,24681.96
3004002,edu packexporti #2,9,15,24673.25
2004002,edu packimporto #2,18,46,24649.30
4002002,importoedu pack #2,17,48,24639.24
4001002,amalgedu pack #2,17,13,24638.15
5001002,amalgscholar #2,19,31,24624.19
5001002,amalgscholar #2,17,25,24610.78
1002002,importoamalg #2,8,11,24608.10
3002002,importoexporti #2,18,56,24583.48
5002002,importoscholar #2,18,55,24565.60
2001002,amalgimporto #2,9,4,24544.40
1004002,edu packamalg #2,17,29,24540.19
5002002,importoscholar #2,6,53,24539.90
2004002,edu packimporto #2,6,48,24523.79
4001002,amalgedu pack #2,18,25,24500.00
2004002,edu packimporto #2,18,31,24496.22
5001002,amalgscholar #2,8,55,24478.74
4002002,importoedu pack #2,17,47,24477.01
5001002,amalgscholar #2,18,30,24475.35
3001002,amalgexporti #2,19,4,24455.18
2004002,edu packimporto #2,17,59,24454.71
5003001,exportiamalg #2,19,12,24450.89
1001002,amalgamalg #2,9,5,24449.16
4003002,exportiedu pack #2,7,27,24425.62
3002002,importoexporti #2,17,15,24419.37
3003002,exportiexporti #2,19,48,24416.20
1004002,edu packamalg #2,19,40,24411.82
1002002,importoamalg #2,19,33,24411.73
8003007,exportiamalg #2,7,16,24403.26
5003002,exportischolar #2,8,7,24401.82
5003002,exportischolar #2,17,3,24395.88
1001002,amalgamalg #2,18,53,24390.30
1003002,exportiamalg #2,19,43,24387.27
4004002,edu packedu pack #2,17,34,24381.04
2002002,importoimporto #2,19,56,24380.88
1004002,edu packamalg #2,9,8,24378.26
1003002,exportiamalg #2,18,31,24370.18
4002002,importoedu pack #2,17,22,24352.19
4002002,importoedu pack #2,17,13,24351.65
5004002,edu packscholar #2,17,17,24348.97
5001002,amalgscholar #2,19,12,24344.95
3003002,exportiexporti #2,19,11,24344.09
1001001,edu packexporti #2,9,35,24341.76
3002002,importoexporti #2,18,4,24308.81
3003002,exportiexporti #2,18,31,24305.05
2003002,exportiimporto #2,18,36,24292.01
2003002,exportiimporto #2,19,49,24278.41
1001002,amalgamalg #2,17,34,24275.57
3002002,importoexporti #2,19,31,24273.34
2003002,exportiimporto #2,9,39,24268.66
3001002,amalgexporti #2,19,23,24259.70
2004002,edu packimporto #2,17,48,24257.69
1001002,amalgamalg #2,17,45,24247.15
4002002,importoedu pack #2,17,50,24231.28
4004002,edu packedu pack #2,18,53,24230.91
5001002,amalgscholar #2,18,43,24230.17
2001002,amalgimporto #2,17,11,24228.02
2004002,edu packimporto #2,19,43,24193.37
1002002,importoamalg #2,18,28,24185.42
2003002,exportiimporto #2,19,5,24178.67
1003002,exportiamalg #2,9,14,24178.21
5004001,edu packimporto #2,19,13,24171.96
2001002,amalgimporto #2,19,54,24168.60
5001002,amalgscholar #2,8,59,24153.44
2003002,exportiimporto #2,8,55,24148.98
5001002,amalgscholar #2,8,40,24143.49
3003002,exportiexporti #2,8,21,24142.50
5003002,exportischolar #2,17,9,24127.02
1001002,amalgamalg #2,18,18,24125.33
8001009,edu packscholar #2,6,10,24123.35
4004002,edu packedu pack #2,9,41,24098.75
2004002,edu packimporto #2,19,32,24098.69
3001002,amalgexporti #2,19,45,24091.82
5003002,exportischolar #2,17,42,24083.53
3003002,exportiexporti #2,17,45,24051.12
5001002,amalgscholar #2,8,28,24011.89
3002002,importoexporti #2,9,30,24009.60
5003002,exportischolar #2,18,41,23997.18
3003002,exportiexporti #2,9,57,23980.93
2001002,amalgimporto #2,17,54,23974.22
2002002,importoimporto #2,17,44,23958.13
2003002,exportiimporto #2,17,22,23956.45
4003002,exportiedu pack #2,17,48,23939.25
3003002,exportiexporti #2,9,39,23936.54
3002002,importoexporti #2,17,23,23931.59
4002002,importoedu pack #2,19,57,23929.84
2001002,amalgimporto #2,9,21,23913.89
2001002,amalgimporto #2,9,2,23912.67
4003002,exportiedu pack #2,17,6,23907.87
3004002,edu packexporti #2,18,48,23901.01
4004002,edu packedu pack #2,9,8,23899.22
1002002,importoamalg #2,18,58,23889.18
5002002,importoscholar #2,19,28,23886.28
1004002,edu packamalg #2,9,53,23878.38
1002002,importoamalg #2,18,29,23866.59
3001002,amalgexporti #2,17,29,23866.07
3001002,amalgexporti #2,19,25,23860.78
2003002,exportiimporto #2,19,7,23860.02
2001002,amalgimporto #2,18,22,23837.68
1003002,exportiamalg #2,8,21,23836.49
4004002,edu packedu pack #2,9,58,23836.04
2002002,importoimporto #2,18,30,23812.98
1001002,amalgamalg #2,19,37,23807.92
2001002,amalgimporto #2,17,10,23802.64
2004002,edu packimporto #2,9,30,23773.09
4001002,amalgedu pack #2,19,55,23771.14
3004002,edu packexporti #2,8,7,23732.85
5002002,importoscholar #2,17,52,23723.35
1004002,edu packamalg #2,18,51,23705.54
4002002,importoedu pack #2,17,12,23702.93
9014008,edu packunivamalg #8,9,6,23693.79
3004002,edu packexporti #2,17,39,23691.89
1001002,amalgamalg #2,17,30,23671.32
4004002,edu packedu pack #2,18,49,23669.45
2001002,amalgimporto #2,17,29,23660.06
5004002,edu packscholar #2,17,30,23651.14
2001002,amalgimporto #2,9,37,23647.37
2001002,amalgimporto #2,19,26,23641.26
4002002,importoedu pack #2,17,49,23631.30
1003002,exportiamalg #2,18,40,23608.50
4001002,amalgedu pack #2,19,59,23606.42
2003002,exportiimporto #2,18,7,23593.89
1003002,exportiamalg #2,18,33,23593.88
4004002,edu packedu pack #2,9,33,23592.46
9003008,exportimaxi #8,17,20,23589.14
3002002,importoexporti #2,18,33,23576.71
1001002,amalgamalg #2,18,0,23574.37
8006006,corpnameless #6,9,23,23570.89
4004002,edu packedu pack #2,19,35,23563.92
2002002,importoimporto #2,18,29,23542.96
4003002,exportiedu pack #2,17,53,23536.50
4004002,edu packedu pack #2,19,17,23523.71
2004002,edu packimporto #2,19,38,23513.94
5003002,exportischolar #2,17,15,23510.73
1001002,amalgamalg #2,18,50,23508.22
4002002,importoedu pack #2,19,22,23506.89
3003002,exportiexporti #2,9,14,23504.78
2001002,amalgimporto #2,9,38,23504.38
3003002,exportiexporti #2,18,56,23455.66
3002002,importoexporti #2,17,29,23450.18
5001002,amalgscholar #2,19,45,23442.23
3001001,maxibrand #8,7,17,23427.62
1001002,amalgamalg #2,19,19,23417.24
3003002,exportiexporti #2,8,54,23402.85
2003002,exportiimporto #2,19,6,23402.80
4001002,amalgedu pack #2,18,31,23390.24
1004002,edu packamalg #2,9,32,23377.20
4001002,amalgedu pack #2,19,34,23352.66
4002002,importoedu pack #2,17,56,23329.49
1001002,amalgamalg #2,9,17,23326.11
1002002,importoamalg #2,9,9,23309.18
1001002,amalgamalg #2,17,22,23292.58
1004002,edu packamalg #2,17,43,23277.14
2001002,amalgimporto #2,19,33,23269.38
2004002,edu packimporto #2,17,43,23250.93
1002002,importoamalg #2,18,4,23235.83
3004002,edu packexporti #2,17,4,23223.81
4002002,importoedu pack #2,8,9,23221.06
5003002,exportischolar #2,8,15,23200.02
3002002,importoexporti #2,17,28,23195.67
6005001,importomaxi #6,18,50,23195.13
1004002,edu packamalg #2,9,25,23194.81
2004002,edu packimporto #2,9,4,23194.67
5002002,importoscholar #2,19,45,23193.74
3001002,amalgexporti #2,8,44,23182.54
2004002,edu packimporto #2,18,19,23180.37
1001002,amalgamalg #2,9,14,23173.06
2001002,amalgimporto #2,17,24,23163.81
3002002,importoexporti #2,17,36,23163.17
3003002,exportiexporti #2,17,12,23160.91
8011010,amalgmaxi #10,19,10,23157.68
5003002,exportischolar #2,17,50,23149.54
3004002,edu packexporti #2,17,26,23144.16
3001002,amalgexporti #2,17,51,23142.82
5001002,amalgscholar #2,19,21,23130.45
1004002,edu packamalg #2,9,58,23126.67
1002002,importoamalg #2,17,21,23100.59
4004002,edu packedu pack #2,19,16,23097.60
2001002,amalgimporto #2,17,31,23079.62
1004002,edu packamalg #2,19,3,23074.34
2004002,edu packimporto #2,17,10,23047.24
5003002,exportischolar #2,18,53,23043.88
1002002,importoamalg #2,17,58,23042.55
1003002,exportiamalg #2,9,29,23039.60
3002002,importoexporti #2,18,17,23026.30
4001002,amalgedu pack #2,17,17,23024.93
4004002,edu packedu pack #2,9,45,23005.37
2002002,importoimporto #2,19,41,22982.58
1001002,amalgamalg #2,9,50,22981.17
5003002,exportischolar #2,9,53,22977.19
5004002,edu packscholar #2,18,19,22973.87
5004002,edu packscholar #2,19,56,22960.53
5002002,importoscholar #2,17,50,22953.21
2004002,edu packimporto #2,19,37,22950.06
4003002,exportiedu pack #2,9,51,22917.86
5004002,edu packscholar #2,17,7,22909.43
4002002,importoedu pack #2,17,32,22904.85
1001002,amalgamalg #2,8,26,22902.07
1003002,exportiamalg #2,18,37,22891.05
1001002,amalgamalg #2,18,55,22883.68
5001002,amalgscholar #2,18,15,22878.60
1001002,amalgamalg #2,19,1,22876.12
1003002,exportiamalg #2,9,5,22869.76
5003002,exportischolar #2,9,56,22846.93
3001002,amalgexporti #2,8,35,22835.82
5001002,amalgscholar #2,9,11,22831.64
2003002,exportiimporto #2,17,1,22831.31
5004002,edu packscholar #2,18,54,22824.44
2001002,amalgimporto #2,18,16,22812.83
1004001,amalgamalg #2,17,39,22797.90
3002002,importoexporti #2,17,1,22789.58
4002002,importoedu pack #2,17,40,22761.52
3002002,importoexporti #2,17,53,22758.46
4002002,importoedu pack #2,9,5,22757.86
8007006,brandnameless #6,17,8,22754.69
4004002,edu packedu pack #2,9,57,22750.96
2003002,exportiimporto #2,19,38,22750.48
3002002,importoexporti #2,19,24,22748.46
7002010,importobrand #10,17,2,22715.47
3002002,importoexporti #2,9,57,22707.54
1001002,amalgamalg #2,19,34,22697.83
2001002,amalgimporto #2,19,17,22675.21
1003002,exportiamalg #2,19,24,22666.83
5001002,amalgscholar #2,8,13,22661.49
4001002,amalgedu pack #2,18,14,22651.30
3004002,edu packexporti #2,17,35,22626.26
2001002,amalgimporto #2,17,30,22609.16
1002002,importoamalg #2,6,1,22602.75
1004002,edu packamalg #2,19,48,22600.64
3002001,importounivamalg #7,19,30,22586.42
5002002,importoscholar #2,17,8,22583.95
2004002,edu packimporto #2,9,25,22568.47
1001002,amalgamalg #2,19,56,22560.38
5001002,amalgscholar #2,19,39,22555.03
6012008,importobrand #8,8,20,22553.04
4001002,amalgedu pack #2,8,35,22550.99
2003002,exportiimporto #2,18,2,22545.50
4003002,exportiedu pack #2,17,58,22513.32
5004002,edu packscholar #2,19,18,22496.26
3002002,importoexporti #2,9,23,22488.62
5001002,amalgscholar #2,17,51,22488.41
2001002,amalgimporto #2,9,20,22479.48
4001002,amalgedu pack #2,18,13,22478.26
4002002,importoedu pack #2,19,53,22477.07
6010002,univbrand #2,9,7,22469.04
2003002,exportiimporto #2,19,50,22452.82
4001002,amalgedu pack #2,18,8,22441.11
4004002,edu packedu pack #2,18,37,22438.88
1004002,edu packamalg #2,19,23,22426.80
5002002,importoscholar #2,8,58,22425.67
2001002,amalgimporto #2,9,40,22424.47
2001002,amalgimporto #2,19,49,22417.14
1002002,importoamalg #2,17,50,22415.64
2004002,edu packimporto #2,17,32,22406.51
1002002,importoamalg #2,9,44,22396.08
2003002,exportiimporto #2,19,13,22380.92
2001002,amalgimporto #2,8,5,22378.85
5002002,importoscholar #2,18,44,22370.77
4004002,edu packedu pack #2,17,22,22364.01
4002002,importoedu pack #2,17,55,22354.17
5001002,amalgscholar #2,9,40,22351.81
1002002,importoamalg #2,9,21,22334.68
5001002,amalgscholar #2,18,48,22330.56
4003002,exportiedu pack #2,9,28,22307.48
1001002,amalgamalg #2,9,13,22301.81
4001002,amalgedu pack #2,9,56,22301.39
4004002,edu packedu pack #2,18,10,22273.64
1001002,amalgamalg #2,9,41,22261.78
3003002,exportiexporti #2,17,33,22258.82
5001002,amalgscholar #2,8,48,22252.48
4001002,amalgedu pack #2,17,36,22242.65
3001002,amalgexporti #2,17,38,22232.00
3003002,exportiexporti #2,7,18,22226.26
3004002,edu packexporti #2,17,46,22200.84
4004002,edu packedu pack #2,8,16,22196.36
4003002,exportiedu pack #2,19,35,22186.55
5003002,exportischolar #2,17,7,22168.64
4002002,importoedu pack #2,9,55,22160.25
3004002,edu packexporti #2,9,46,22154.27
5004002,edu packscholar #2,19,19,22150.16
3004002,edu packexporti #2,18,24,22132.26
4001002,amalgedu pack #2,17,2,22126.47
8008010,namelessnameless #10,9,53,22126.32
2001002,amalgimporto #2,8,47,22119.87
5002002,importoscholar #2,17,29,22118.04
5003002,exportischolar #2,19,32,22117.98
8007010,brandnameless #10,18,1,22114.68
5002002,importoscholar #2,18,16,22104.72
2001002,amalgimporto #2,17,32,22103.23
1004002,edu packamalg #2,8,3,22094.07
2003002,exportiimporto #2,9,5,22081.42
3001002,amalgexporti #2,18,1,22073.43
2001002,amalgimporto #2,19,31,22042.37
1001002,amalgamalg #2,9,28,22036.40
4002002,importoedu pack #2,18,52,22031.71
5002002,importoscholar #2,17,33,22025.49
4004002,edu packedu pack #2,9,23,22018.13
5001002,amalgscholar #2,17,17,22017.63
3004002,edu packexporti #2,9,51,22009.75
4002002,importoedu pack #2,17,37,22005.01
3004002,edu packexporti #2,18,41,21985.04
8012006,importomaxi #6,8,9,21960.82
1004001,exportiunivamalg #12,9,23,21955.41
3001002,amalgexporti #2,17,0,21953.39
1002002,importoamalg #2,19,37,21949.92
4001002,amalgedu pack #2,9,55,21942.26
4001002,amalgedu pack #2,19,13,21937.44
1004002,edu packamalg #2,9,39,21931.79
6013006,exportibrand #6,9,29,21930.22
1001002,amalgamalg #2,18,25,21930.01
4004002,edu packedu pack #2,17,26,21921.53
2001002,amalgimporto #2,19,18,21919.76
4004002,edu packedu pack #2,18,9,21915.30
1001002,amalgamalg #2,19,26,21901.73
5001002,amalgscholar #2,19,56,21894.34
1004002,edu packamalg #2,17,19,21892.18
5001001,amalgscholar #2,17,30,21887.32
2003002,exportiimporto #2,19,19,21886.57
2003002,exportiimporto #2,18,58,21877.80
3002002,importoexporti #2,17,7,21873.50
5001002,amalgscholar #2,17,33,21859.73
5004002,edu packscholar #2,19,28,21843.41
2004002,edu packimporto #2,18,37,21836.82
5002002,importoscholar #2,17,41,21833.20
5003002,exportischolar #2,17,57,21832.81
1001002,amalgamalg #2,19,27,21810.07
3002002,importoexporti #2,19,56,21791.15
3003002,exportiexporti #2,18,26,21774.46
1001002,amalgamalg #2,9,53,21742.68
3003002,exportiexporti #2,18,25,21721.56
4002002,importoedu pack #2,19,24,21720.92
5002002,importoscholar #2,19,12,21715.79
3003002,exportiexporti #2,17,40,21711.10
1003002,exportiamalg #2,17,39,21706.26
4001002,amalgedu pack #2,17,26,21689.88
1001002,amalgamalg #2,6,16,21684.20
1003002,exportiamalg #2,6,7,21682.46
4002002,importoedu pack #2,18,45,21674.49
2003002,exportiimporto #2,9,24,21667.98
1001002,amalgamalg #2,18,39,21666.45
1002002,importoamalg #2,9,4,21660.80
4004002,edu packedu pack #2,9,1,21652.17
3002002,importoexporti #2,17,46,21638.53
3004002,edu packexporti #2,17,2,21637.10
5002002,importoscholar #2,19,2,21634.55
4003002,exportiedu pack #2,19,55,21631.35
2003002,exportiimporto #2,9,3,21621.72
2003002,exportiimporto #2,17,2,21619.69
4003001,scholarmaxi #6,17,7,21608.31
2001002,amalgimporto #2,19,12,21604.54
1002002,importoamalg #2,18,49,21592.72
3001002,amalgexporti #2,18,59,21585.09
4001002,amalgedu pack #2,19,57,21582.45
1003001,exportiedu pack #2,9,35,21566.60
6016006,corpbrand #6,7,11,21564.54
4001002,amalgedu pack #2,9,48,21538.17
4004002,edu packedu pack #2,19,40,21537.91
3003002,exportiexporti #2,18,32,21530.33
5002002,importoscholar #2,17,53,21518.49
2004002,edu packimporto #2,17,19,21515.25
3004002,edu packexporti #2,9,50,21514.50
5002002,importoscholar #2,19,19,21514.11
2002002,importoimporto #2,17,14,21503.15
9011008,amalgunivamalg #8,18,51,21489.18
1002002,importoamalg #2,18,15,21488.64
4004002,edu packedu pack #2,9,16,21486.23
5001002,amalgscholar #2,19,38,21462.20
3002002,importoexporti #2,18,13,21450.19
5004002,edu packscholar #2,9,33,21442.73
6009004,maxicorp #4,9,33,21432.09
5001002,amalgscholar #2,18,12,21417.96
1002002,importoamalg #2,19,18,21414.88
2003002,exportiimporto #2,19,27,21411.22
3002002,importoexporti #2,18,7,21409.21
5004002,edu packscholar #2,19,12,21406.99
4001002,amalgedu pack #2,18,47,21376.82
2003002,exportiimporto #2,9,32,21374.39
2003002,exportiimporto #2,17,44,21372.96
1004002,edu packamalg #2,9,28,21368.27
2003002,exportiimporto #2,18,13,21357.90
3002002,importoexporti #2,17,2,21344.16
3004002,edu packexporti #2,18,23,21341.08
4002002,importoedu pack #2,8,29,21339.78
4003002,exportiedu pack #2,19,39,21339.60
2003002,exportiimporto #2,19,51,21331.10
3002002,importoexporti #2,6,44,21328.64
3002002,importoexporti #2,17,16,21324.34
1001002,amalgamalg #2,17,40,21319.08
3004002,edu packexporti #2,18,4,21304.56
2002002,importoimporto #2,19,12,21304.37
2004002,edu packimporto #2,17,24,21297.82
3004002,edu packexporti #2,18,0,21296.36
7014003,edu packcorp #2,18,22,21287.76
5004002,edu packscholar #2,19,20,21283.27
9014002,edu packunivamalg #2,18,51,21274.83
1003002,exportiamalg #2,19,55,21268.61
5002002,importoscholar #2,19,4,21265.70
3002002,importoexporti #2,17,5,21262.29
5003002,exportischolar #2,19,23,21256.30
5002002,importoscholar #2,17,51,21232.35
2003002,exportiimporto #2,19,14,21225.46
3002002,importoexporti #2,19,12,21217.75
1002002,importoamalg #2,17,37,21217.17
9007009,amalgscholar #2,6,22,21216.09
3001002,amalgexporti #2,9,48,21197.31
2001002,amalgimporto #2,18,51,21190.79
3004002,edu packexporti #2,18,28,21168.79
3002002,importoexporti #2,18,3,21158.37
4001002,amalgedu pack #2,19,48,21155.44
2001002,amalgimporto #2,9,10,21150.07
4004002,edu packedu pack #2,17,25,21147.06
6006006,corpcorp #6,9,45,21137.92
5002002,importoscholar #2,17,55,21137.38
1004002,edu packamalg #2,17,42,21133.43
5003002,exportischolar #2,17,44,21130.21
3004001,exportiimporto #2,18,41,21129.78
2001002,amalgimporto #2,17,22,21127.56
2003002,exportiimporto #2,9,49,21125.06
5002002,importoscholar #2,17,3,21121.74
9014008,edu packunivamalg #8,17,12,21114.32
5002002,importoscholar #2,19,16,21113.20
6002001,edu packamalg #2,17,20,21105.33
4002002,importoedu pack #2,9,41,21103.56
4003002,exportiedu pack #2,18,56,21101.56
6013006,exportibrand #6,18,10,21099.78
3003002,exportiexporti #2,19,30,21096.00
2001002,amalgimporto #2,17,6,21092.28
5001002,amalgscholar #2,17,35,21092.13
5004002,edu packscholar #2,8,42,21086.60
4004002,edu packedu pack #2,19,5,21086.52
1004002,edu packamalg #2,18,10,21085.72
1002002,importoamalg #2,19,19,21059.43
3004002,edu packexporti #2,17,36,21058.43
4001002,amalgedu pack #2,19,25,21038.22
8008009,edu packexporti #2,8,33,21035.15
2003002,exportiimporto #2,18,50,21033.87
1003002,exportiamalg #2,17,6,21008.54
7002004,importobrand #4,8,2,21007.85
